timestamp,x,y,z,residual_rms,mean_cc_max,n_receivers,receiver_ids,receiver_files,receiver_locations,inside_hull,within_15m_of_hull,buffer_category,timestamp_match,clip_idx,clip_path,clip_exists,timestamp_pdt,tsne_2d_x,tsne_2d_y,tsne_3d_x,tsne_3d_y,tsne_3d_z,cluster_hdbscan_3,cluster_hdbscan_7,cluster_kmeans
2025-06-15 14:56:22+00:00,306248.12211789214,5466520.75453565,677.7771709120132,0.5276731119856419,0.2395964106544852,8,"[""F3"", ""E2"", ""F4"", ""G4"", ""F2"", ""G3"", ""E3"", ""E4""]","[""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-F3/OKLG-8-F3_20250615_143000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-E2/OKLG-8-E2_20250615_143000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-F4/OKLG-8-F4_20250615_143000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-G4/OKLG-8-G4_20250615_143000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-F2/OKLG-8-F2_20250615_143000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-G3/OKLG-8-G3_20250615_143000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-E3/OKLG-8-E3_20250615_143000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-E4/OKLG-8-E4_20250615_143000.WAV""]","[[306250.0248, 5466517.354, 676.9194], [306217.0531, 5466551.09, 683.3621], [306250.9492, 5466481.06, 668.1608], [306285.9765, 5466480.944, 666.9948], [306252.7451, 5466552.269, 682.6024], [306286.6237, 5466518.56, 675.3752], [306217.233, 5466515.538, 675.7704], [306216.821, 5466481.42, 669.0224]]",True,True,inside_10m,2025-06-15 14:56:22.000,787,/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/Localization_per_day/OKLG-8-20250615/minspec_clips/787.wav,True,2025-06-15 07:56:22.000,-2.8111196,-18.113688,4.705225,1.1941122,-4.5053473,0,0,8
2025-06-15 18:49:19.500000+00:00,306171.3339232999,5466418.980299247,658.9314985252522,0.5545164785680495,0.1565214425532354,9,"[""D5"", ""C6"", ""E6"", ""E4"", ""C4"", ""D6"", ""E5"", ""C5"", ""D4""]","[""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-D5/OKLG-8-D5_20250615_183000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-C6/OKLG-8-C6_20250615_183000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-E6/OKLG-8-E6_20250615_183000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-E4/OKLG-8-E4_20250615_183000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-C4/OKLG-8-C4_20250615_183000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-D6/OKLG-8-D6_20250615_183000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-E5/OKLG-8-E5_20250615_183000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-C5/OKLG-8-C5_20250615_183000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-D4/OKLG-8-D4_20250615_183000.WAV""]","[[306182.6993, 5466449.16, 664.3166], [306148.1571, 5466410.403, 660.6896], [306218.2784, 5466411.837, 654.7701], [306216.821, 5466481.42, 669.0224], [306146.9112, 5466480.896, 672.6855], [306182.7549, 5466414.233, 658.2178], [306217.4541, 5466446.981, 661.48], [306147.3596, 5466445.666, 666.7585], [306181.8788, 5466484.067, 671.3749]]",True,True,inside_10m,2025-06-15 18:49:19.500,1293,/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/Localization_per_day/OKLG-8-20250615/minspec_clips/1293.wav,True,2025-06-15 11:49:19.500,-7.152311,7.786161,-2.7360964,-7.2601175,0.8799052,23,8,11
2025-06-15 14:55:04+00:00,306248.1284955839,5466521.013664043,676.283013195583,0.3656109447706068,0.2222733679744932,9,"[""E2"", ""F2"", ""D2"", ""D3"", ""F1"", ""E3"", ""E1"", ""D1"", ""F3""]","[""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-E2/OKLG-8-E2_20250615_143000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-F2/OKLG-8-F2_20250615_143000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-D2/OKLG-8-D2_20250615_143000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-D3/OKLG-8-D3_20250615_143000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-F1/OKLG-8-F1_20250615_143000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-E3/OKLG-8-E3_20250615_143000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-E1/OKLG-8-E1_20250615_143000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-D1/OKLG-8-D1_20250615_143000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-F3/OKLG-8-F3_20250615_143000.WAV""]","[[306217.0531, 5466551.09, 683.3621], [306252.7451, 5466552.269, 682.6024], [306182.8221, 5466554.969, 686.2647], [306182.3222, 5466520.693, 678.7913], [306254.0111, 5466588.298, 690.7812], [306217.233, 5466515.538, 675.7704], [306217.3318, 5466587.32, 691.8683], [306180.9972, 5466588.911, 693.9689], [306250.0248, 5466517.354, 676.9194]]",True,True,inside_10m,2025-06-15 14:55:04.000,777,/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/Localization_per_day/OKLG-8-20250615/minspec_clips/777.wav,True,2025-06-15 07:55:04.000,8.5655155,-9.449145,6.040673,3.0886078,3.3231993,13,4,4
2025-06-15 11:25:40+00:00,306242.2873762914,5466575.669709523,687.982604616569,0.4994202508156584,0.1770830912781613,7,"[""F2"", ""E2"", ""E1"", ""F3"", ""F1"", ""G1"", ""G3""]","[""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-F2/OKLG-8-F2_20250615_110000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-E2/OKLG-8-E2_20250615_110000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-E1/OKLG-8-E1_20250615_110000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-F3/OKLG-8-F3_20250615_110000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-F1/OKLG-8-F1_20250615_110000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-G1/OKLG-8-G1_20250615_110000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-G3/OKLG-8-G3_20250615_110000.WAV""]","[[306252.7451, 5466552.269, 682.6024], [306217.0531, 5466551.09, 683.3621], [306217.3318, 5466587.32, 691.8683], [306250.0248, 5466517.354, 676.9194], [306254.0111, 5466588.298, 690.7812], [306287.4446, 5466588.531, 687.2285], [306286.6237, 5466518.56, 675.3752]]",True,True,between_10_15m,2025-06-15 11:25:40.000,4,/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/Localization_per_day/OKLG-8-20250615/minspec_clips/4.wav,True,2025-06-15 04:25:40.000,-6.7267556,4.974203,-3.734837,-5.3307986,-1.1513821,19,8,11
2025-06-15 18:43:07.500000+00:00,306247.6459241714,5466521.018457877,677.1997395482755,0.105977256135733,0.1835910607543256,9,"[""E3"", ""E2"", ""D3"", ""F4"", ""D4"", ""E4"", ""F2"", ""D2"", ""F3""]","[""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-E3/OKLG-8-E3_20250615_183000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-E2/OKLG-8-E2_20250615_183000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-D3/OKLG-8-D3_20250615_183000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-F4/OKLG-8-F4_20250615_183000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-D4/OKLG-8-D4_20250615_183000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-E4/OKLG-8-E4_20250615_183000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-F2/OKLG-8-F2_20250615_183000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-D2/OKLG-8-D2_20250615_183000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-F3/OKLG-8-F3_20250615_183000.WAV""]","[[306217.233, 5466515.538, 675.7704], [306217.0531, 5466551.09, 683.3621], [306182.3222, 5466520.693, 678.7913], [306250.9492, 5466481.06, 668.1608], [306181.8788, 5466484.067, 671.3749], [306216.821, 5466481.42, 669.0224], [306252.7451, 5466552.269, 682.6024], [306182.8221, 5466554.969, 686.2647], [306250.0248, 5466517.354, 676.9194]]",True,True,inside_10m,2025-06-15 18:43:07.500,1263,/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/Localization_per_day/OKLG-8-20250615/minspec_clips/1263.wav,True,2025-06-15 11:43:07.500,-4.082645,6.8941317,-2.0435503,-4.251088,1.7718877,22,8,11
2025-06-15 17:42:49.500000+00:00,306231.667634057,5466451.872611692,662.2380023894012,0.2483432579985701,0.1982205784214394,7,"[""F4"", ""F3"", ""G4"", ""E5"", ""E4"", ""F5"", ""E3""]","[""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-F4/OKLG-8-F4_20250615_173000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-F3/OKLG-8-F3_20250615_173000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-G4/OKLG-8-G4_20250615_173000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-E5/OKLG-8-E5_20250615_173000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-E4/OKLG-8-E4_20250615_173000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-F5/OKLG-8-F5_20250615_173000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-E3/OKLG-8-E3_20250615_173000.WAV""]","[[306250.9492, 5466481.06, 668.1608], [306250.0248, 5466517.354, 676.9194], [306285.9765, 5466480.944, 666.9948], [306217.4541, 5466446.981, 661.48], [306216.821, 5466481.42, 669.0224], [306252.7138, 5466447.403, 661.4525], [306217.233, 5466515.538, 675.7704]]",True,True,inside_10m,2025-06-15 17:42:49.500,1152,/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/Localization_per_day/OKLG-8-20250615/minspec_clips/1152.wav,True,2025-06-15 10:42:49.500,9.80062,6.76521,-4.948556,1.9955477,5.4493527,17,10,5
2025-06-15 17:38:22+00:00,306222.58529554907,5466379.096227763,650.0709019195152,0.0268627655874213,0.26369154676795,5,"[""D7"", ""C7"", ""E7"", ""D6"", ""E6""]","[""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-D7/OKLG-8-D7_20250615_170000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-C7/OKLG-8-C7_20250615_170000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-E7/OKLG-8-E7_20250615_170000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-D6/OKLG-8-D6_20250615_170000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-E6/OKLG-8-E6_20250615_170000.WAV""]","[[306182.4104, 5466378.292, 650.5595], [306149.2931, 5466377.298, 652.462], [306218.0862, 5466376.386, 647.919], [306182.7549, 5466414.233, 658.2178], [306218.2784, 5466411.837, 654.7701]]",False,True,inside_10m,2025-06-15 17:38:22.000,1137,/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/Localization_per_day/OKLG-8-20250615/minspec_clips/1137.wav,True,2025-06-15 10:38:22.000,-1.7597708,15.202675,-5.2155304,-1.1449256,-3.0180266,-1,-1,7
2025-06-15 15:55:04+00:00,306247.7836727553,5466520.890619536,676.5884846814223,0.2974198366162744,0.2128234195988625,8,"[""E2"", ""F2"", ""D2"", ""D3"", ""F1"", ""E3"", ""F3"", ""D1""]","[""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-E2/OKLG-8-E2_20250615_153000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-F2/OKLG-8-F2_20250615_153000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-D2/OKLG-8-D2_20250615_153000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-D3/OKLG-8-D3_20250615_153000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-F1/OKLG-8-F1_20250615_153000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-E3/OKLG-8-E3_20250615_153000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-F3/OKLG-8-F3_20250615_153000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-D1/OKLG-8-D1_20250615_153000.WAV""]","[[306217.0531, 5466551.09, 683.3621], [306252.7451, 5466552.269, 682.6024], [306182.8221, 5466554.969, 686.2647], [306182.3222, 5466520.693, 678.7913], [306254.0111, 5466588.298, 690.7812], [306217.233, 5466515.538, 675.7704], [306250.0248, 5466517.354, 676.9194], [306180.9972, 5466588.911, 693.9689]]",True,True,inside_10m,2025-06-15 15:55:04.000,993,/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/Localization_per_day/OKLG-8-20250615/minspec_clips/993.wav,True,2025-06-15 08:55:04.000,-6.364326,8.589244,-1.2981372,-6.8540764,1.1834046,23,8,11
2025-06-15 15:47:49.500000+00:00,306247.99877349945,5466521.3291134015,677.0566584532976,0.3286683565050491,0.2729924333592256,6,"[""E3"", ""F2"", ""E4"", ""D3"", ""F3"", ""E2""]","[""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-E3/OKLG-8-E3_20250615_153000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-F2/OKLG-8-F2_20250615_153000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-E4/OKLG-8-E4_20250615_153000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-D3/OKLG-8-D3_20250615_153000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-F3/OKLG-8-F3_20250615_153000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-E2/OKLG-8-E2_20250615_153000.WAV""]","[[306217.233, 5466515.538, 675.7704], [306252.7451, 5466552.269, 682.6024], [306216.821, 5466481.42, 669.0224], [306182.3222, 5466520.693, 678.7913], [306250.0248, 5466517.354, 676.9194], [306217.0531, 5466551.09, 683.3621]]",True,True,inside_10m,2025-06-15 15:47:49.500,963,/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/Localization_per_day/OKLG-8-20250615/minspec_clips/963.wav,True,2025-06-15 08:47:49.500,-3.3522186,-19.186445,5.386961,0.13749056,-5.737668,0,0,8
2025-06-15 18:03:28+00:00,306231.48116059706,5466452.240301847,661.3682825971603,0.0577875838089723,0.1850840904646449,9,"[""E4"", ""F4"", ""E3"", ""F3"", ""F5"", ""D5"", ""E5"", ""D3"", ""D4""]","[""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-E4/OKLG-8-E4_20250615_173000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-F4/OKLG-8-F4_20250615_173000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-E3/OKLG-8-E3_20250615_173000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-F3/OKLG-8-F3_20250615_173000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-F5/OKLG-8-F5_20250615_173000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-D5/OKLG-8-D5_20250615_173000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-E5/OKLG-8-E5_20250615_173000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-D3/OKLG-8-D3_20250615_173000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-D4/OKLG-8-D4_20250615_173000.WAV""]","[[306216.821, 5466481.42, 669.0224], [306250.9492, 5466481.06, 668.1608], [306217.233, 5466515.538, 675.7704], [306250.0248, 5466517.354, 676.9194], [306252.7138, 5466447.403, 661.4525], [306182.6993, 5466449.16, 664.3166], [306217.4541, 5466446.981, 661.48], [306182.3222, 5466520.693, 678.7913], [306181.8788, 5466484.067, 671.3749]]",True,True,inside_10m,2025-06-15 18:03:28.000,1198,/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/Localization_per_day/OKLG-8-20250615/minspec_clips/1198.wav,True,2025-06-15 11:03:28.000,-10.157795,-11.897085,10.410134,-4.8343453,-2.7208698,-1,1,2
2025-06-15 15:52:43.500000+00:00,306247.7549254713,5466520.872771599,676.5322602120274,0.3372995264105076,0.1754287988361385,9,"[""E2"", ""D3"", ""F1"", ""D2"", ""D1"", ""F2"", ""E1"", ""E3"", ""F3""]","[""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-E2/OKLG-8-E2_20250615_153000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-D3/OKLG-8-D3_20250615_153000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-F1/OKLG-8-F1_20250615_153000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-D2/OKLG-8-D2_20250615_153000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-D1/OKLG-8-D1_20250615_153000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-F2/OKLG-8-F2_20250615_153000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-E1/OKLG-8-E1_20250615_153000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-E3/OKLG-8-E3_20250615_153000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-F3/OKLG-8-F3_20250615_153000.WAV""]","[[306217.0531, 5466551.09, 683.3621], [306182.3222, 5466520.693, 678.7913], [306254.0111, 5466588.298, 690.7812], [306182.8221, 5466554.969, 686.2647], [306180.9972, 5466588.911, 693.9689], [306252.7451, 5466552.269, 682.6024], [306217.3318, 5466587.32, 691.8683], [306217.233, 5466515.538, 675.7704], [306250.0248, 5466517.354, 676.9194]]",True,True,inside_10m,2025-06-15 15:52:43.500,985,/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/Localization_per_day/OKLG-8-20250615/minspec_clips/985.wav,True,2025-06-15 08:52:43.500,9.090846,5.6881905,-3.5974965,0.8487779,5.2683954,17,10,5
2025-06-15 12:44:43.500000+00:00,306248.1131916989,5466521.184022447,677.0386032136182,0.7864133629058738,0.1840478621888905,8,"[""F2"", ""E2"", ""F1"", ""F3"", ""G1"", ""E3"", ""G3"", ""E1""]","[""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-F2/OKLG-8-F2_20250615_123000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-E2/OKLG-8-E2_20250615_123000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-F1/OKLG-8-F1_20250615_123000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-F3/OKLG-8-F3_20250615_123000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-G1/OKLG-8-G1_20250615_123000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-E3/OKLG-8-E3_20250615_123000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-G3/OKLG-8-G3_20250615_123000.WAV"", ""/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/AudioMothSync/OKLG-8-Sync2/OKLG-8-E1/OKLG-8-E1_20250615_123000.WAV""]","[[306252.7451, 5466552.269, 682.6024], [306217.0531, 5466551.09, 683.3621], [306254.0111, 5466588.298, 690.7812], [306250.0248, 5466517.354, 676.9194], [306287.4446, 5466588.531, 687.2285], [306217.233, 5466515.538, 675.7704], [306286.6237, 5466518.56, 675.3752], [306217.3318, 5466587.32, 691.8683]]",True,True,inside_10m,2025-06-15 12:44:43.500,270,/media/UofA/BU_Work/BayneLabWorkSpace/Katrine_workspace/Localization_per_day/OKLG-8-20250615/minspec_clips/270.wav,True,2025-06-15 05:44:43.500,10.719644,6.953432,-3.2223728,1.6567304,6.629533,17,10,5
